year,ward_code,ward_name,rainfall_mm,population_density,elevation_m,groundwater_depth_m,urban_area_percent,vegetation_percent,road_density_km_per_sq_km,water_source_proximity_km,water_potential_score
2016,W003,K.R. Puram,641.6389202682194,8020.845081604942,916.9920630132672,37.145584939509895,86.55983395698253,10.559051736665744,15.0,7.849009437465311,44
2016,W003,K.R. Puram,588.037538778455,7141.244674173219,901.0070524238616,45.60504296838786,95.0,7.394380365777568,14.12498358408156,7.061526787973361,42
2016,W003,K.R. Puram,629.3064033232,12991.218246672548,923.7114388104362,42.33240881872337,89.01592410719572,5.0,15.0,7.917843952956879,21
2016,W003,K.R. Puram,699.9052169891288,9493.104327700976,889.0414946094003,50.0,95.0,5.0,13.774110555235483,5.982736690094896,29
2016,W003,K.R. Puram,763.5471102100086,9607.01083438566,916.1472186168637,34.6755336924522,84.45526371363596,17.983986365863053,15.0,9.580188440048458,58
2016,W003,K.R. Puram,657.4531671948151,11311.31641648384,910.0511380277447,50.0,95.0,5.678740363431005,15.0,9.7943683552662,34
2016,W003,K.R. Puram,782.7068964636587,6511.43373273398,924.0521087069785,35.60253105649912,95.0,11.185594748759318,12.602183377520829,9.637040535016375,59
2016,W003,K.R. Puram,678.811402303583,14909.480790377296,915.1858592519451,50.0,95.0,5.0,15.0,9.782264751266183,31
2016,W003,K.R. Puram,554.9516897604813,11121.174898128507,903.216715577057,50.0,95.0,10.88560139266609,15.0,9.07303749912218,21
2016,W003,K.R. Puram,729.8819899810879,14003.212320848475,903.3543016445383,50.0,90.60519927038936,5.9869157494107395,15.0,8.831337753496914,43
2016,W003,K.R. Puram,606.2795658146285,11242.172175057676,903.4100177132971,40.31941172279332,87.57010947573772,9.426289060439004,15.0,9.22656330896732,25
2016,W003,K.R. Puram,698.2402104633167,8341.94326561232,927.0735373622521,38.639910973199136,86.58936785581378,16.60929020557652,12.754638372295549,6.9587823529626665,30
2016,W003,K.R. Puram,739.8615305683959,11937.635338104346,915.8482411970638,41.48287679871513,95.0,5.0,15.0,10.0,35
2016,W003,K.R. Puram,725.5576326386077,11471.766071748665,922.7730994718416,48.73009104101196,95.0,6.087762363762161,15.0,9.860279943155856,25
2016,W003,K.R. Puram,745.1050025498291,11940.216137637546,928.3211841839293,50.0,94.25920483785286,5.0,15.0,6.66144751708808,35
2016,W003,K.R. Puram,586.6335581004839,9600.779254801051,905.010773508298,33.1639727937916,95.0,13.881287432019528,15.0,7.242134484904527,40
2016,W003,K.R. Puram,644.1339245078304,10622.074850960478,915.0838543066819,42.04234908428552,95.0,5.0,15.0,7.818443084487209,50
2016,W003,K.R. Puram,697.4634572161282,9812.170033070106,911.2912704281791,44.449137881242976,85.85767444002879,11.074847459499566,11.756695919961844,6.4463876591387,43
2016,W003,K.R. Puram,694.6151887186692,6897.206549006429,913.2801893452045,41.19920352678888,91.84764131211026,5.617204104778543,12.131296261051874,7.2161474332906845,37
2016,W003,K.R. Puram,685.7705820358921,14613.838809923764,902.3634014957069,50.0,94.58641648499815,5.0,15.0,4.867849014701631,35
2016,W003,K.R. Puram,730.88489681115,9930.630244900412,900.9748987406949,46.48077125055216,95.0,5.842541780860234,13.404691327362146,8.500937225854255,35
2016,W003,K.R. Puram,725.7660170013207,13129.865992741816,868.8496183976065,50.0,81.11412850441899,28.6530258369001,15.0,7.737633922527979,42
2016,W003,K.R. Puram,617.3870146184186,8800.304515080585,944.2922251158137,46.625383799803515,95.0,5.2218133406307965,14.440861715918967,7.591560297616585,31
2016,W003,K.R. Puram,600.670849995337,10611.218343663784,901.5435612920486,47.794779272169265,95.0,6.150728174702889,15.0,7.8434302565695875,36
2016,W003,K.R. Puram,817.2085977547434,12811.910724731038,936.5070545721874,48.65819288540975,95.0,5.0,15.0,8.306798230897995,42
2016,W003,K.R. Puram,745.5065704457529,8286.005319636039,945.1775313208864,45.39256671041597,94.4349281627842,5.0,14.427731269170275,9.927106601682913,38
2016,W003,K.R. Puram,683.6850984072986,10492.61325972652,947.8264340286266,43.91812845933439,94.76393921104743,11.089803405996548,15.0,9.123686347759353,30
2016,W003,K.R. Puram,659.2324587547567,13131.981269192365,903.5758851162562,49.97296445409856,95.0,5.0,15.0,8.096427686373334,33
2016,W003,K.R. Puram,763.2275767273522,13234.622950698009,900.3404723039837,50.0,95.0,11.065389863196788,15.0,8.024917928910192,44
2016,W003,K.R. Puram,720.7667536722909,8790.11427388809,919.2203782651129,48.87029038517236,93.34114585044796,7.176640719741819,13.58579510193842,4.833150619723972,42
2016,W003,K.R. Puram,694.7283704144538,9537.51189641433,894.966534920075,39.778639962548596,95.0,12.89009909218762,15.0,5.807845239110901,51
2016,W003,K.R. Puram,627.1815689621025,9411.919287484154,907.434439236517,46.677146057972806,95.0,5.0,14.232736369064757,8.55354286620653,36
2016,W003,K.R. Puram,755.9387347418498,8148.130444083396,916.1104921164726,36.263371931727,94.59246176749278,5.0,13.497782401307798,6.910334245456308,38
2016,W003,K.R. Puram,526.9923083987095,10223.87572232324,907.9919800950072,42.019579974389,95.0,5.0,15.0,10.0,13
2016,W003,K.R. Puram,680.0696373986806,9740.546316495169,863.3375289950893,37.63093420060592,95.0,13.076797010845057,15.0,7.9668823637246176,42
2016,W003,K.R. Puram,791.3893392941206,14326.830563523705,905.1868317685647,43.95165771614927,78.21450029383038,27.073023674808823,15.0,7.084563299855893,38
2016,W003,K.R. Puram,620.8797113735601,9928.134534978544,919.4910909005533,42.698902238308364,86.70139041358925,10.160341616000657,15.0,8.010202924684517,41
2016,W003,K.R. Puram,610.6817685073397,5143.117726278829,906.3341224760792,31.391043517159936,87.96990599574659,25.17298885898078,12.806714207113478,10.0,46
2017,W003,K.R. Puram,620.027861226852,11266.248940617543,947.8014947905989,50.0,90.39730105565536,10.615433727141834,13.354578580412133,8.791297525741767,41
2017,W003,K.R. Puram,666.9058596450632,9438.708702151722,922.2323571229963,45.779928529887556,95.0,5.714860497343812,14.221089178093834,9.258998381827137,39
2017,W003,K.R. Puram,595.3026775568517,8820.936914314483,911.171260493522,46.02910727830885,95.0,5.0,14.531515326207881,7.569946324621046,38
2017,W003,K.R. Puram,687.4339883116354,10072.499262586094,919.9173378968364,50.0,90.44295938762897,11.167668538959669,14.782575494370715,8.246695362072746,31
2017,W003,K.R. Puram,671.8433781780984,12634.081908350194,898.8838743375702,44.06398839724904,84.66835548410428,10.648994395094963,15.0,5.889932688620147,40
2017,W003,K.R. Puram,707.4001490886917,11389.986308987422,908.8099383606753,48.51297661787379,95.0,5.0,15.0,10.0,39
2017,W003,K.R. Puram,837.765462082792,9745.46636074305,914.2206012560134,38.49671551922249,88.52346558328342,19.08418701136658,13.855661611717597,9.790856339619468,41
2017,W003,K.R. Puram,590.3770654718127,10025.783802157795,914.602501409775,49.18424628171365,95.0,5.0,14.652809585919652,7.58521820427989,23
2017,W003,K.R. Puram,601.9624922948286,12490.19100458009,882.8430312973117,50.0,92.25604619518215,5.0,15.0,9.930781559391253,35
2017,W003,K.R. Puram,699.2495413121344,12596.354281499258,884.8530436114105,47.625520796955755,87.71063951980125,17.187915405059453,15.0,8.489632753563699,42
2017,W003,K.R. Puram,603.7584123254844,9583.475222042642,939.0387184346652,40.690088123309835,95.0,5.0,14.087348514711273,7.939989472839036,29
2017,W003,K.R. Puram,596.8886110780704,11155.292006199348,900.544726641759,43.55452562666241,87.48757485038423,12.200792964290493,15.0,9.598447578991422,27
2017,W003,K.R. Puram,814.6416533901269,8831.53125072772,935.2538734199018,39.48607990063766,88.03261384103992,8.988361531822527,14.035790712266234,8.554545745752566,53
2017,W003,K.R. Puram,598.0409467825899,8858.61328247967,899.2505035194563,42.284699963264565,93.318755166473,5.0,14.567999212050983,10.0,27
2017,W003,K.R. Puram,633.7740703726947,11647.390826583816,905.6913067487378,50.0,89.25165834576768,18.076820084541524,15.0,6.540129161973199,31
2017,W003,K.R. Puram,628.1539151673796,13110.949399247926,892.912481863177,47.95762671225516,90.50671554459659,9.43053258837566,15.0,5.839877189773615,33
2017,W003,K.R. Puram,657.1513500339943,9509.423896856342,928.1119588028581,48.17469157719207,94.37290640216486,6.549259945238059,11.08570033977638,7.375103398927716,41
2017,W003,K.R. Puram,634.4793370343926,9312.928982494423,950.0,50.0,95.0,9.55564244592019,10.85908394532609,6.748401004886672,30
2017,W003,K.R. Puram,647.6012909362559,9758.10076224682,869.8495267527059,46.25268917312471,95.0,11.407595166359926,13.437518152764321,6.548408136568131,18
2017,W003,K.R. Puram,643.57021929558,12262.001205911862,904.7381784805311,50.0,92.94724131368382,7.640727823470404,14.082785824764365,8.241350057554344,18
2017,W003,K.R. Puram,712.6787547078623,11943.970717223694,940.2172456380573,44.12931522174481,95.0,7.255266237546016,15.0,6.762347630447393,24
2017,W003,K.R. Puram,688.4071186388558,10365.500579042098,905.5499293266942,49.12140909641594,94.64064369476453,5.0,11.988114199347358,6.532347755326885,53
2017,W003,K.R. Puram,714.7142720322362,10979.502215554974,912.4801033106556,45.751159107842255,95.0,5.0,15.0,7.547043664620928,52
2017,W003,K.R. Puram,716.0800933874234,12882.002266430478,905.2306240556118,50.0,92.49938059684247,7.940758698888926,15.0,6.497354491272208,40
2017,W003,K.R. Puram,694.780265953253,11576.00788544141,907.6358791243177,50.0,84.64054491727792,21.194996637251954,15.0,9.661405594622192,25
2017,W003,K.R. Puram,603.3016937046624,13325.497506490905,881.9632952166545,44.14689168856988,91.09353770630807,9.674437448181001,15.0,7.525432438181484,30
2017,W003,K.R. Puram,685.917193495692,11485.273669929875,923.692316799065,47.03612681408409,79.3593110886548,16.970224954919864,15.0,7.644678371623586,38
2017,W003,K.R. Puram,742.3916962431204,8605.790061735846,911.693733593166,42.9195090958521,91.46897997364297,8.934071317963422,13.67830849831008,5.9841504719801915,47
2017,W003,K.R. Puram,571.1352724510414,10938.107225174053,940.4844448347021,45.52021719913093,85.6281349602321,13.863913786947975,14.105163242808132,8.329666014073512,31
2017,W003,K.R. Puram,783.8033254734622,12733.381272219161,912.9945509193349,50.0,91.85410872669723,8.281718813963439,15.0,8.83230680710645,49
2017,W003,K.R. Puram,720.0252723603221,12299.485882313593,932.3646018702433,50.0,85.88571072631785,20.918175351348147,15.0,6.900047748125214,38
2017,W003,K.R. Puram,706.9887135610184,11631.463103330261,912.1149707624458,42.493082825490895,95.0,7.205746152702181,15.0,8.34379329642536,37
2017,W003,K.R. Puram,733.7000406223816,10758.527295618605,907.3813857414351,45.62653534929157,81.03224774020015,18.238784963085696,15.0,7.779778680626714,54
2017,W003,K.R. Puram,645.7116538758428,11517.163693495922,930.0193231735041,50.0,95.0,5.0,15.0,10.0,26
2017,W003,K.R. Puram,722.9956055593912,12851.710499412009,934.0571797914629,50.0,89.41220993429484,10.26267187365082,15.0,8.917555687636707,39
2017,W003,K.R. Puram,637.5263401991017,11639.683381069537,931.2315312193709,49.84225175592197,88.3105030836934,10.963872777437835,15.0,5.903883209760292,21
2017,W003,K.R. Puram,769.6856973670235,11560.547459039337,926.671140045362,43.13614565529235,95.0,6.100994750273457,13.29041803734215,9.796518701042341,41
2017,W003,K.R. Puram,636.3940202313933,9959.618457226561,879.4760057022173,47.57312711608452,95.0,5.0,15.0,6.200983275305401,31
2017,W003,K.R. Puram,604.6193200237151,10138.169036411156,916.9644604546302,47.181539773326406,92.22421237515906,5.0,15.0,10.0,30
2017,W003,K.R. Puram,611.1452721654814,13295.817435876083,889.7083720860877,49.81239972320536,89.43106358922958,5.930794208968464,15.0,6.830036586625423,33
2017,W003,K.R. Puram,666.0222995940146,9521.60289766039,909.0807595813104,43.02195444762636,95.0,5.0,15.0,8.761556878621052,40
2017,W003,K.R. Puram,761.2691157811603,8625.096416457316,907.232704086472,50.0,92.94146799528586,5.0,13.665935911249205,8.175421389212225,20
2017,W003,K.R. Puram,757.4953926490984,9355.317565041869,921.6641360733754,42.724078363339935,84.69318864636767,11.024778815090647,12.950940939867092,9.110134541184198,42
2017,W003,K.R. Puram,627.5893116983199,8957.703957337537,937.2807039874704,49.56525949046679,95.0,6.969749356616667,14.662293040329098,6.320793368800495,32
2017,W003,K.R. Puram,616.2496836226916,7354.078203827476,934.7767815449766,36.761223325518365,95.0,8.526985603040048,14.087047640005641,8.620400013140136,33
2017,W003,K.R. Puram,794.1694084472886,10717.625775715442,921.1847703321367,43.4399752984029,87.55067791378433,14.358506121453367,15.0,6.505916618253981,39
2017,W003,K.R. Puram,575.2252817440137,12793.040690763944,904.7114313362988,48.826912872850954,95.0,5.0,15.0,7.000603122871099,41
2017,W003,K.R. Puram,803.6567428977111,11992.813805723861,929.8509250347764,46.2015059597086,95.0,6.070785017434647,15.0,7.809278328726028,41
2017,W003,K.R. Puram,780.5328560286703,11611.502623528906,941.874758299267,49.22878951040828,88.21306770861527,9.453560559870779,15.0,6.962871691150136,35
2017,W003,K.R. Puram,748.2190900820339,9659.23387251763,918.2374694602439,45.65805090932682,90.29477499743545,15.508422867799503,12.849594352396139,7.814691699265027,44
2018,W003,K.R. Puram,648.8127553049313,8485.557296110384,931.4247159335424,45.76417743210258,89.59545177127026,13.234497057551184,14.623325608150234,5.973479358153,33
2018,W003,K.R. Puram,732.2902786476923,11376.949133255643,905.5925469754088,44.11560682290704,90.87684961507664,7.345232265412545,14.477052356077973,5.668445040631079,52
2018,W003,K.R. Puram,720.5549345882227,8528.140186747605,918.2036033201462,38.44019767768279,92.90746221418772,5.713471466317657,13.365552871568658,10.0,37
2018,W003,K.R. Puram,596.0321097507369,9447.353426905267,934.5379852152317,36.833526866815,88.89901666851584,16.888274691930295,15.0,7.705084871950432,54
2018,W003,K.R. Puram,669.8549342118166,9545.264909552705,910.6726129762259,39.34683328157918,95.0,7.298246870146862,15.0,9.511966763606837,34
2018,W003,K.R. Puram,586.4778778647994,10726.91639964547,900.0403007258064,47.47099132327421,95.0,5.0,15.0,7.928000698909624,35
2018,W003,K.R. Puram,605.8658099052413,6866.396729042374,924.225639468757,43.749863990198236,95.0,5.0,11.195478598553773,8.692846791314418,33
2018,W003,K.R. Puram,643.8050935693386,14100.434017388776,898.7075983047362,50.0,95.0,5.0,15.0,9.297344899579274,27
2018,W003,K.R. Puram,549.376079618734,10523.873842766847,900.3208972699495,48.55138373329362,95.0,5.0,14.16813466354424,9.033635204639019,19
2018,W003,K.R. Puram,576.8595079974621,8698.355962766695,922.0866950332463,44.21881735853378,89.52763175696766,10.492709827545271,15.0,6.509086304629048,21
2018,W003,K.R. Puram,684.4658678058477,10621.277904977094,902.9695484373283,49.45989550074535,95.0,5.0,14.314142035680304,10.0,35
2018,W003,K.R. Puram,699.9378321862222,12931.209701536614,916.0572388535952,50.0,95.0,7.156165987011036,15.0,8.165868299725584,30
2018,W003,K.R. Puram,653.5075788250764,8716.716394221272,901.5187681570869,41.592511954071036,87.4503565485594,10.529574368459896,13.90566618357947,8.296462329640695,45
2018,W003,K.R. Puram,620.1456715089541,13223.188311083475,932.644999415259,50.0,95.0,6.276483367474166,15.0,9.576829389313348,37
2018,W003,K.R. Puram,655.5034557368119,11818.940896997456,939.933837119197,46.02201033710212,92.45266517025357,7.611481481800346,15.0,9.109149721844192,32
2018,W003,K.R. Puram,547.007915698842,11263.131099732695,899.2203095280889,41.055154578604956,84.88902751413026,16.41649651725198,15.0,7.529738045244518,36
2018,W003,K.R. Puram,735.4132232268764,8039.981163649555,925.113175588805,41.50934820835291,95.0,5.0,12.4362885625986,8.232661575571289,53
2018,W003,K.R. Puram,712.874284823324,9906.153013675788,891.6125033523371,37.58099148042879,95.0,5.0,14.39052417275547,9.76757446390085,29
2018,W003,K.R. Puram,757.0690931686759,10363.44718299345,895.0755003257028,44.91662694897114,89.21922574878818,12.544053446834686,14.160142595150463,5.18766245346351,45
2018,W003,K.R. Puram,557.652423845364,11187.775791178929,894.3816540189002,45.41889583030048,95.0,5.0,15.0,8.934373315433085,19
2018,W003,K.R. Puram,648.1027496616922,4826.89316448532,920.2019994302856,34.02882326809267,79.2728253671095,21.990052322076593,13.613124351299435,6.581674312017544,41
2018,W003,K.R. Puram,664.1623458761316,8415.908000036503,903.8631353303604,47.785248189035926,95.0,5.0,11.104755864375772,8.260711400440808,39
2018,W003,K.R. Puram,539.3770754015911,11629.482693493668,939.6961831348151,50.0,95.0,7.027210378209897,12.575331599228512,10.0,18
2018,W003,K.R. Puram,587.2675964156688,10360.628958008629,942.9601214553379,50.0,95.0,8.992336690414621,15.0,6.50124905055563,41
2018,W003,K.R. Puram,609.0616538804745,13583.955392069342,939.1237439358437,50.0,95.0,13.929384132742953,15.0,6.552098439421491,19
2018,W003,K.R. Puram,809.7383353855396,10028.572383946743,936.1806634278314,42.050066969181835,95.0,5.0,13.081107126178967,7.778941639760125,42
2018,W003,K.R. Puram,694.3515624877066,10727.48913105341,927.0486431019347,45.42019016160351,89.67914103184955,7.986616776566152,15.0,8.19339137306671,24
2018,W003,K.R. Puram,616.1959465636361,10994.35885845653,948.967194262507,50.0,87.62625730814467,22.04716570614513,15.0,8.81787046909017,23
2018,W003,K.R. Puram,484.7391608378589,8284.823317336903,857.2439974284774,50.0,95.0,5.0,14.622213021303757,8.296134247034216,26
2018,W003,K.R. Puram,737.2777755849605,10298.141924554926,899.9128924901823,49.62910755035618,95.0,5.40294323248538,15.0,7.460684078655584,31
2018,W003,K.R. Puram,681.8769774308838,9605.111857555656,924.6692974346082,40.82283180556032,91.79806173654491,15.765299943611751,14.074255140176,6.473227995596927,51
2018,W003,K.R. Puram,579.0376409853532,9572.70218573523,926.128100169162,48.73189407230526,95.0,5.0,15.0,7.444059340592567,25
2018,W003,K.R. Puram,736.8354722658817,9830.802087452697,920.7576827283777,45.7054962412546,86.43396498929198,17.430406432133303,15.0,4.846301882961788,48
2018,W003,K.R. Puram,598.5024371137582,12794.735551542683,889.7328029379464,49.10111431721067,95.0,5.2173611765675005,15.0,6.065183359359549,43
2018,W003,K.R. Puram,689.3707036206007,13267.492783401565,931.4863230461984,50.0,84.72641431271072,13.01937296229448,15.0,9.450100468038572,30
2018,W003,K.R. Puram,455.32927747126917,10437.15847825074,910.571348013676,45.047481857838925,95.0,8.504850317286653,15.0,8.454179366311644,10
2018,W003,K.R. Puram,628.726596216891,14967.361610388494,922.4859012264448,50.0,95.0,6.661518490023959,14.261621516755328,7.655542463514412,31
2018,W003,K.R. Puram,742.3152554531606,10905.811210320086,886.1127950411652,49.00811506877305,88.56940281405804,6.563454621616292,14.201477531703526,8.677082767483055,47
2018,W003,K.R. Puram,686.4156736678527,11957.641802510592,924.2648149110842,49.55143730070017,95.0,5.0,15.0,6.691597454991074,44
2018,W003,K.R. Puram,642.3097061402415,10875.706558882048,888.6587062634317,50.0,95.0,7.227791529362013,14.216480035831164,6.93287862511233,34
2018,W003,K.R. Puram,603.9956887880581,11602.807332819162,876.8535731501992,46.21914052082257,95.0,6.757943311983059,15.0,10.0,12
2018,W003,K.R. Puram,595.5387994702542,10097.888290854653,931.2003221940971,49.45946957847832,88.07194632813899,15.919870960431206,14.385876554069426,9.079137965322357,22
2018,W003,K.R. Puram,643.9787655707904,9937.698832322145,934.758546688183,42.858443818379435,94.66041176790596,7.366833822746241,15.0,9.084696698577812,36
2018,W003,K.R. Puram,623.3331534358335,10190.542258354202,916.2121016737372,46.82036279301588,93.82262681721251,6.25418686664968,12.661482734556008,8.854852526458597,32
2018,W003,K.R. Puram,722.7415064532979,10820.288913332706,884.4588435866079,45.29524005837517,93.40056061505267,9.571052606681727,12.170242899611509,7.874980741699528,43
2018,W003,K.R. Puram,606.3064255357153,10954.330417670279,904.4633428353029,43.88294183448955,91.73264119894947,5.424590831182491,15.0,7.073333018554885,28
2018,W003,K.R. Puram,776.3655841841891,12549.332021283217,882.2427595081346,46.79187350582363,95.0,6.295020268925974,14.178543928122982,9.49138412722272,44
2018,W003,K.R. Puram,686.3436917482454,13262.11128328177,923.8912198662766,50.0,95.0,9.404878322910836,15.0,8.652909816127949,28
2018,W003,K.R. Puram,687.9013960719411,11677.90431263562,890.8475883757924,48.00920304263038,95.0,5.0,15.0,9.09766711010139,33
2018,W003,K.R. Puram,668.3325408749998,13310.163341400708,924.2675384980541,50.0,87.33536496286911,15.348739082686288,15.0,9.201424309677515,34
2019,W003,K.R. Puram,514.8000925234473,7939.782436109082,928.9922537476754,39.15294118749116,95.0,5.456930578009424,13.535420554257902,7.951883799834838,24
2019,W003,K.R. Puram,640.8343093098501,9947.911820970035,909.0493826377374,44.12417895452038,93.18645384081024,10.5022399852181,14.849779561378762,9.155701038306223,44
2019,W003,K.R. Puram,701.7848731067575,11962.043363123274,921.6329797707035,50.0,95.0,8.938279383828794,15.0,7.435293431794055,42
2019,W003,K.R. Puram,648.3423479512569,10808.962386297784,907.1784151128184,47.98355094293132,95.0,8.55576002237215,15.0,8.701748731823937,40
2019,W003,K.R. Puram,631.4411071508667,8992.243993645581,939.1703373392144,41.358774776718654,89.47729501324876,5.0,15.0,5.992111588082112,34
2019,W003,K.R. Puram,683.1153231488812,12299.458254335023,904.019325332072,49.499114363793836,88.01924378875077,9.787169060004498,15.0,7.20850086456438,35
2019,W003,K.R. Puram,539.4092798195974,13039.321096651,924.9311986770794,50.0,95.0,5.0,15.0,5.636715322143125,50
2019,W003,K.R. Puram,631.4677754606107,12869.710219846795,893.4630994019618,50.0,95.0,5.0,15.0,7.9195646787708025,15
2019,W003,K.R. Puram,639.2866784612982,12477.740850763344,915.1063624012769,49.167027486136845,95.0,7.41609938779821,13.982739131718796,8.094664881572514,48
2019,W003,K.R. Puram,548.4876103374654,10846.246100900433,950.0,50.0,90.89282655379151,9.931714964698907,15.0,6.880920906146886,28
2019,W003,K.R. Puram,622.34111823637,11202.948088538102,902.2791027475615,42.24934903839538,94.66975381286103,12.19071905985409,15.0,7.309392134396286,41
2019,W003,K.R. Puram,630.8563746511505,14362.45926492635,915.6795748326887,50.0,88.96316494085382,13.049192072492835,15.0,7.624082434318388,29
2019,W003,K.R. Puram,597.2766359371608,11508.234795163327,927.0709039745367,48.00898817660589,95.0,5.0,15.0,7.839421522519607,30
2019,W003,K.R. Puram,830.8015795100468,11560.941737853318,927.3653452517589,50.0,92.89746541362352,12.27849143954315,15.0,9.10764634164816,39
2019,W003,K.R. Puram,574.7406711927442,11657.7131748251,895.8659695901622,50.0,85.44673075126947,13.277237126839116,13.835303219826102,10.0,15
2019,W003,K.R. Puram,642.6257093605753,13057.947693793978,934.4049463545666,50.0,92.46217289422819,12.942182891119819,15.0,7.978880358402629,34
2019,W003,K.R. Puram,620.664162199751,9362.626353500484,938.018717558617,50.0,87.92712687176063,11.457732467654598,14.462164324603517,7.7346607017548665,32
2019,W003,K.R. Puram,708.2190498480596,9655.008844723814,900.5157541527723,50.0,91.29884206494961,5.0,14.09817262059259,7.6709314441827985,47
2019,W003,K.R. Puram,706.6765823991987,13065.537109937988,930.5095255622423,50.0,89.49534298735746,9.710248391228602,15.0,7.5908531407404265,41
2019,W003,K.R. Puram,651.3595774696844,13360.665474128484,895.2045157399102,50.0,85.01357758504545,15.363128291649115,15.0,7.302990248546059,39
2019,W003,K.R. Puram,574.7574840945217,8005.358039246463,925.7765332047805,49.692965359583994,87.03164047864087,17.857136241786314,13.912826228635296,5.720744209709685,25
2019,W003,K.R. Puram,643.0436816680725,10271.967881736566,892.1175664183518,38.58060762244062,88.22624537658795,12.54899065673652,15.0,7.070941122413072,42
2019,W003,K.R. Puram,714.7406179232152,11709.427718781419,913.5664439149876,50.0,87.32119758226963,11.779124259508961,15.0,6.153004551048852,37
2019,W003,K.R. Puram,496.69156987015583,14441.92048579327,898.8765518081465,50.0,95.0,7.2594565286238355,15.0,8.257335773118985,27
2019,W003,K.R. Puram,688.4574165404198,12394.592102133796,909.120011219295,48.124135516353896,82.24658939785917,19.84628664684858,15.0,9.45846185155088,39
2019,W003,K.R. Puram,588.2851634292272,7945.226942078933,934.5000011955004,33.64603803042211,92.27516737804987,6.827605310175544,13.694638618237702,8.055163114537814,39
2019,W003,K.R. Puram,472.86331918733,11026.38063776618,875.6176396659863,50.0,90.5589987535711,5.0,14.428760414787261,7.358902059059949,31
2019,W003,K.R. Puram,655.7033894553442,11620.000899830997,937.0119894159709,48.36350628093787,95.0,7.735444455727968,14.044149372683313,9.87810642813238,20
2019,W003,K.R. Puram,706.1544129962764,8269.268533569813,926.5722621867302,50.0,93.29617074759831,5.678406680989104,14.984996832388092,7.637864273199239,48
2019,W003,K.R. Puram,655.3922049949357,10423.694885202647,906.0248604978779,42.29729897114957,89.97796010594008,8.61934631942553,14.574586785653926,7.063404827650488,53
2019,W003,K.R. Puram,569.8320921785628,11263.938657763067,926.4153781756958,50.0,94.53114339374022,5.0,15.0,8.44647814497166,24
2019,W003,K.R. Puram,532.6072475121169,10157.737299800106,895.1120970532659,42.981892216624814,95.0,6.4349445759864645,15.0,7.3296244786257185,35
2019,W003,K.R. Puram,663.3559492434756,13332.795807151575,926.1221169527214,47.55182551404153,81.21563176567015,20.029415032999864,15.0,6.07412137861423,31
2019,W003,K.R. Puram,653.207032363928,13713.87385876401,908.3938977772914,50.0,94.18186919825926,5.0,15.0,6.676900342764417,33
2019,W003,K.R. Puram,618.0323184824557,12607.539382218198,896.7032821355277,50.0,88.28162074121039,9.67395840947447,10.903391749822209,10.0,32
2019,W003,K.R. Puram,588.2244235171555,8975.619761000564,906.828322448172,46.93676513938093,79.8633205953206,19.570341727502047,15.0,5.897352676866753,37
2019,W003,K.R. Puram,796.1704346008701,12137.872933443345,918.0166287687383,50.0,91.79307731992238,13.405447821291386,15.0,5.13279151757866,42
2019,W003,K.R. Puram,574.2673304414578,10493.85077804458,911.0864869365488,50.0,95.0,6.053061950301586,15.0,6.670831490969529,13
2019,W003,K.R. Puram,649.8599483303219,12430.354166432538,913.7999901015975,47.94768279059935,95.0,5.0,15.0,9.702546844688769,37
2019,W003,K.R. Puram,694.9801355275204,8677.69865398733,927.6838866369469,44.8313488363083,95.0,6.97043794725221,14.987981799298986,10.0,34
2019,W003,K.R. Puram,707.4823641908802,10152.218341524747,929.9815485099782,50.0,95.0,11.676987769505999,13.770294805276299,7.132763387356011,38
2019,W003,K.R. Puram,703.5952272767227,11322.973138330832,938.8936626571902,45.24734392359547,85.87537208409157,15.357141262054451,15.0,8.287865773362963,39
2019,W003,K.R. Puram,618.1373621891851,10865.11237089725,916.2692801062774,45.97203101779262,93.37494362941257,5.010683022639789,15.0,8.35169315472555,47
2019,W003,K.R. Puram,653.1880661223194,10008.456553408361,950.0,47.55835053319213,95.0,7.368411932809966,15.0,8.677929670117718,24
2019,W003,K.R. Puram,667.6657808621259,8615.249653069523,912.6114689445745,39.75250923982967,95.0,6.336504989352939,14.99436445839275,8.406660295106168,34
2019,W003,K.R. Puram,623.6685032782095,12656.713090258025,934.9714201912993,45.62930892206135,82.75257893989883,14.339863527282326,15.0,9.212356062873829,27
2019,W003,K.R. Puram,663.4504022943707,14301.97639965211,923.2256065903262,50.0,95.0,5.0,15.0,8.145180821779402,32
2019,W003,K.R. Puram,706.081774273527,11735.632572095688,862.898383011994,43.11074294818983,77.50095268019166,23.200508282429677,15.0,7.55816703207245,38
2019,W003,K.R. Puram,689.1288278912263,12289.272493643304,893.1573167903073,43.48604442740951,94.9989465101845,12.16818258426894,15.0,8.474016539369021,32
2019,W003,K.R. Puram,704.017733697028,10185.636323343679,901.9348733398715,36.38991141797733,95.0,5.0,15.0,5.110834994891819,48
2020,W003,K.R. Puram,464.5426811919749,13138.292455883346,925.1440422144316,50.0,95.0,5.0,15.0,9.183206249998436,0
2020,W003,K.R. Puram,603.4154574925622,11139.240565754479,912.2167148805763,50.0,86.00879100061692,11.50657202560216,12.856634911503031,9.788044045374981,26
2020,W003,K.R. Puram,604.0325405074194,11085.531171840668,927.202244911746,49.68146449243923,95.0,6.815743553615098,15.0,7.329449063538115,27
